"species","code","longitude","latitude","source","locality.eflora","plot.lucas","elevation","Forest","Non.Forest","Alpine","coord_prec"
"Veronica odora","CHR510521",169.874,-45.75447,"eflora","About 10km north of Lake Mahinerangi, Tussock Reserve, `Black Rock'",NA,718.2833862,0,1,1,5
"Veronica odora","CHR 510521",169.874,-45.7545,"gbif",NA,NA,718.2833862,0,1,1,4
"Veronica odora","WELT.SP082684",167.3932667,-45.75684145,"eflora","southwest of Mt Burns",NA,1186.679321,0,1,1,8
"Veronica odora","CHR465619",167.3984,-45.75709,"eflora","Fiordland; Mt Burns, track from Borland Pass road.",NA,1280,0,1,1,5
"Veronica odora","CHR 465619",167.398,-45.7571,"gbif",NA,NA,1276.200928,0,1,1,4
"Veronica odora","5138336",166.9553,-45.7587,"lucas",NA,"I165",889.1330566,0,1,1,4
"Veronica odora","5138337",166.9553,-45.7587,"lucas",NA,"I165",889.1330566,0,1,1,4
"Veronica odora","CHR 123626",167.4,-45.7589,"gbif",NA,NA,1300,0,1,1,4
"Veronica odora","CHR123626",167.3995,-45.75895,"eflora","Southland, Fiordland, Monowai, Mt Cuthbert.",NA,1295.046021,0,1,1,5
"Veronica odora",NA,167.2219,-45.765,"gbif",NA,NA,730.6833496,0,1,1,4
"Veronica odora",NA,167.2093,-45.769,"gbif",NA,NA,1010.667053,0,1,1,4
"Veronica odora",NA,167.2093,-45.769,"gbif",NA,NA,1010.667053,0,1,1,4
"Veronica odora","CHR193923",167.3849,-45.77628,"eflora","Green Lake, S.E. Fiordland, NW of lake on ridge top, just below crest at forest margin with <u>Hebe pauciracemosa</u>",NA,916.0998535,0,1,1,5
"Veronica odora","CHR 193923",167.385,-45.7763,"gbif",NA,NA,916.171936,0,1,1,4
"Veronica odora","WELT.SP017209",167.4166667,-45.78333333,"eflora","Mt Cuthbert",NA,1317.10498,0,1,1,8
"Veronica odora","4892990",167.400237,-45.785442,"gbif",NA,NA,838.3188477,0,1,1,6
"Veronica odora","3619068",170.495281,-45.787042,"gbif",NA,NA,498.5802917,0,1,1,6
"Veronica odora","16578581",170.494527,-45.787849,"gbif",NA,NA,496.1217957,0,1,1,6
"Veronica odora","8199564",170.47981,-45.789959,"gbif",NA,NA,711.4528198,0,1,1,6
"Veronica odora","CHR144299",170.4871,-45.79329,"eflora","Swampy Hill, 4 mls. N. of Dunedin, Taieri Co.,",NA,608.788269,0,1,1,5
"Veronica odora","CHR144300",170.4871,-45.79329,"eflora","Otago, Dunedin, Swampy Hill.",NA,608.788269,0,1,1,5
"Veronica odora","CHR 144299",170.487,-45.7933,"gbif",NA,NA,608.788269,0,1,1,4
"Veronica odora","CHR 144300",170.487,-45.7933,"gbif",NA,NA,608.788269,0,1,1,4
"Veronica odora","5174375",170.480433,-45.794498,"gbif",NA,NA,725,0,1,1,6
"Veronica odora","AK8080",170.4675776,-45.79738279,"eflora","New Zealand, South Island, near Dunedin, Swampy Hill",NA,503.201416,0,1,1,8
"Veronica odora","CHR 505092",167.777,-45.7983,"gbif",NA,NA,728.4784546,0,1,1,4
"Veronica odora","5146296",167.7766,-45.7983,"lucas",NA,"Q165",729.7895508,0,1,1,4
"Veronica odora","5146297",167.7766,-45.7983,"lucas",NA,"Q165",729.7895508,0,1,1,4
"Veronica odora","CHR505092",167.7769,-45.79832,"eflora","Mararoa River, Takitimu Ranges, Southland",NA,728.4019165,0,1,1,5
"Veronica odora","WELT.SP017203",167.4,-45.8,"gbif",NA,NA,837,0,1,1,1
"Veronica odora","3882144",170.485797,-45.800961,"gbif",NA,NA,707.0710449,0,1,1,6
"Veronica odora","10541943",170.503199,-45.801524,"gbif",NA,NA,534.5449829,0,1,1,6
"Veronica odora","3185968",170.472622,-45.801652,"gbif",NA,NA,649.2391357,0,1,1,6
"Veronica odora","WELT.SP083935",170.484097,-45.80223174,"eflora","Swampy Summit, near Dunedin",NA,696.5517578,0,1,1,8
"Veronica odora",NA,167.287,-45.8061,"gbif",NA,NA,1014.685974,0,1,1,4
"Veronica odora","2938944",169.699287,-45.808472,"gbif",NA,NA,639.2194214,0,1,1,6
"Veronica odora","10181796",169.789046,-45.808782,"gbif",NA,NA,597.1170654,0,1,1,6
"Veronica odora","16122993",170.498419,-45.809681,"gbif",NA,NA,562.0241089,0,1,1,6
"Veronica odora","3767861",170.472783,-45.829649,"gbif",NA,NA,606.116394,0,1,1,6
"Veronica odora","WELT.SP017216",169.882715,-45.83213153,"eflora","Upper Waipori River",NA,386.7287598,0,1,1,8
"Veronica odora","960430",170.466099,-45.832208,"gbif",NA,NA,658.1623535,0,1,1,6
"Veronica odora","WELT.SP043914",170.4660589,-45.83245303,"eflora","Flagstaff [Hill].",NA,665,0,1,1,8
"Veronica odora","CHR205037",170.4703,-45.83269,"eflora","Flagstaff Hill, near Dunedin",NA,626.0029907,0,1,1,5
"Veronica odora","CHR 205037",170.47,-45.8327,"gbif",NA,NA,627.6295776,0,1,1,4
"Veronica odora","WELT.SP017221",170.4666667,-45.83333333,"eflora","Dunedin, Flagstaff",NA,654.4249878,0,1,1,8
"Veronica odora","WELT.SP017222",170.4666667,-45.83333333,"eflora","Dunedin, Flagstaff",NA,654.4249878,0,1,1,8
"Veronica odora","2472243",170.117283,-45.840311,"gbif",NA,NA,673.2915649,0,1,1,6
"Veronica odora",NA,166.8747,-45.8477,"gbif",NA,NA,769.5606079,0,1,1,4
"Veronica odora",NA,166.8606,-45.8545,"gbif",NA,NA,673.737915,0,1,1,4
"Veronica odora",NA,166.8618,-45.8546,"gbif",NA,NA,719.4921875,0,1,1,4
"Veronica odora",NA,166.8653,-45.8555,"gbif",NA,NA,911.3077393,0,1,1,4
"Veronica odora",NA,166.8649,-45.8604,"gbif",NA,NA,850.5595093,0,1,1,4
"Veronica odora",NA,167.138,-45.8613,"gbif",NA,NA,743.8713379,0,1,1,4
"Veronica odora","AK367521",169.413682,-45.865336,"gbif",NA,NA,906.8844604,0,1,1,6
"Veronica odora","AK288152",169.4130303,-45.86568191,"eflora","New Zealand, South Island, Otago, near Beaumont, Blue Mountains, road to Tapanui Hill, summit by first transformer",NA,929.5368652,0,1,1,8
"Veronica odora","WELT.SP081544/A",169.4130303,-45.86568191,"eflora","Near Beaumont, Blue Mountains, road to Tapanui Hill. Summit by first transmitter.",NA,929.5368652,0,1,1,8
"Veronica odora","WELT.SP081544/B",169.4130303,-45.86568191,"eflora","Near Beaumont, Blue Mountains, road to Tapanui Hill. Summit by first transmitter.",NA,929.5368652,0,1,1,8
"Veronica odora","WELT.SP081545/A",169.4130303,-45.86568191,"eflora","Near Beaumont, Blue Mountains, road to Tapanui Hill. Summit by first transmitter.",NA,929.5368652,0,1,1,8
"Veronica odora","WELT.SP081545/B",169.4130303,-45.86568191,"eflora","Near Beaumont, Blue Mountains, road to Tapanui Hill. Summit by first transmitter.",NA,929.5368652,0,1,1,8
"Veronica odora","WELT.SP081546",169.4130303,-45.86568191,"eflora","near Beaumont, Blue Mountains, road to Tapanui Hill. Summit by first transmitter.",NA,929.5368652,0,1,1,8
"Veronica odora","WELT.SP081548/A",169.4332294,-45.87259622,"eflora","Near Beaumont, Blue Mountains, road to Tapanui Hill.",NA,620,0,1,1,8
"Veronica odora","WELT.SP081548/B",169.4332294,-45.87259622,"eflora","Near Beaumont, Blue Mountains, road to Tapanui Hill.",NA,620,0,1,1,8
